kingdom,phyllum,class,oorder,family,genus,scientific_name,author,latitude,longitude,latitude_decimal,longitude_decimal,data_source,location,protected_area,municipio,state,ambiente,coord_unit
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 25 27.8 S,49 23 28.1 W,"-24,424388888888888888888888889","-49,391138888888888888888888889",,,,Sengés,Paraná,Savana (Cerrado),1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 38 00 S,48 28 57 W,"-24,633333333333333333333333333","-48,482500000000000000000000000",,,Parque Natural Municipal das Dunas da Lagoa da Conceição,Florianópolis,Santa Catarina,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 04 51.40 S,52 46 30.30 W,"-27,080944444444444444444444445","-52,775083333333333333333333334",,,Floresta Nacional de Chapecó,Guatambú,Santa Catarina,Floresta Ombrófila Mista Montana,
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 47 55.20 S,49 29 23.40 W,"-27,798666666666666666666666666","-49,489833333333333333333333333",,,,Bom Retiro,Santa Catarina,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 25 27.8 S,49 23 28.1 W,"-24,424388888888888888888888889","-49,391138888888888888888888889",,,,Sengés,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 35 46 S,48 30 36 W,"-27,596111111111111111111111111","-48,51",,"Parque Ecológico do Córrego Grande, área urbana",,Florianópolis,Santa Catarina,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 46 23 S,50 11 52 W,"-27,773055555555555555555555556","-50,197777777777777777777777777",,,,Lages,Santa Catarina,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,26 8 17.4 S,49 30 49.9 W,"-26,138166666666666666666666666","-49,513861111111111111111111111",,,,Rio Negro,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 27 13 S,48 55 11 W,"-25,453611111111111111111111111","-48,919722222222222222222222223",,"Área de Relevante Interesse Turístico do Marumbi, Serra do Ibitiraquire",Parque Estadual Pico Paraná,Campina Grande do Sul,Paraná,Refúgios Vegetacionais,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 35 5.3 S,50 21 49.5 W,"-27,584805555555555555555555555","-50,36375",,,,Correia Pinto,Santa Catarina,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 58 45.6 S,48 55 42 W,"-24,979333333333333333333333334","-48,928333333333333333333333334",,,,Tunas do Paraná,Paraná,Floresta Estacional Semidecidual,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,29 25 00 S,50 24 00 W,"-29,416666666666666666666666667","-50,4",,Rincão dos Kroeff,Floresta Nacional de São Francisco de Paula,São Francisco de Paula,Rio Grande do Sul,Floresta Ombrófila Mista Montana,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,26 44 54.4 S,51 56 16.9 W,"-26,748444444444444444444444444","-51,938027777777777777777777777",,,,Passos Maia,Santa Catarina,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 12 53.6 S,49 6 20.8 W,"-25,214888888888888888888888889","-49,105777777777777777777777778",,,,Bocaiúva do Sul,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 08 04 S,49 28 47 W,"-28,134444444444444444444444444","-49,479722222222222222222222223",,,Parque Nacional de São Joaquim,Bom Jardim da Serra,Santa Catarina,Floresta Ombrófila Mista Montana,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,23 57 27.8 S,49 17 7.2 W,"-23,957722222222222222222222222","-49,285333333333333333333333333",,,,Itararé,São Paulo,Savana (Cerrado),1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 13 21.8 S,50 32 35.1 W,"-24,222722222222222222222222223","-50,543083333333333333333333333",,,,Telêmaco Borba,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 08 04 S,49 28 47 W,"-28,134444444444444444444444444","-49,479722222222222222222222223",,,Parque Nacional de São Joaquim,Grão Pará,Santa Catarina,Floresta Ombrófila Mista Montana,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,22 44 13.8 S,47 32 0.7 W,"-22,737166666666666666666666666","-47,533527777777777777777777777",,,,Piracicaba,São Paulo,Floresta Estacional Semidecidual,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 2 29.1 S,50 24 5.1 W,"-24,041416666666666666666666666","-50,401416666666666666666666667",,,,Curiúva,Paraná,Floresta Estacional Semidecidual,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 49 33.03 S,49 07 15.22 W,"-25,825841666666666666666666667","-49,120894444444444444444444445",,Posto de pesagem BR-101.,,São José dos Pinhais,Paraná,Floresta Ombrófila Mista Montana,0
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,23 42 38.5 S,48 28 45 W,"-23,710694444444444444444444444","-48,479166666666666666666666667",,,,Buri,São Paulo,Savana (Cerrado),1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,26 22 32.8 S,51 15 18.7 W,"-26,375777777777777777777777778","-51,255194444444444444444444444",,,,General Carneiro,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 25 58.6 S,49 16 18.7 W,"-25,432944444444444444444444445","-49,271861111111111111111111111",,,,Curitiba,Paraná,Floresta Ombrófila Mista Montana,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,32 3 1.6 S,52 5 12.4 W,"-32,050444444444444444444444444","-52,086777777777777777777777777",,,,Rio Grande,Rio Grande do Sul,Estepe Gramíneo-Lenhosa,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 52 42.7 S,51 32 21.7 W,"-24,878527777777777777777777778","-51,539361111111111111111111111",,,,Boa Ventura de São Roque,Paraná,,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,29 16 27.4 S,50 18 43.3 W,"-29,274277777777777777777777778","-50,312027777777777777777777778",,Campos de Cima da Serra,,São Francisco de Paula,Rio Grande do Sul,Estepe Gramíneo-Lenhosa,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,30 15 28.4 S,52 48 5.3 W,"-30,257888888888888888888888889","-52,801472222222222222222222222",,,,Cachoeira do Sul,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 10 28.7 S,50 46 4.4 W,"-24,174638888888888888888888889","-50,767888888888888888888888889",,,,Ortigueira,Paraná,Floresta Estacional Semidecidual,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 30 36.2 S,49 44 23.3 W,"-28,510055555555555555555555556","-49,739805555555555555555555555",,Campos de Cima da Serra,,São José dos Ausentes,Rio Grande do Sul,Estepe Gramíneo-Lenhosa,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 30 36.2 S,49 44 23.3 W,"-28,510055555555555555555555556","-49,739805555555555555555555555",,,,São José dos Ausentes,Rio Grande do Sul,Estepe Gramíneo-Lenhosa,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 59 22.6 S,50 21 44.6 W,"-25,989611111111111111111111111","-50,362388888888888888888888889",,,,São Mateus do Sul,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,26 42 00 S,49 40 00 W,"-26,7","-49,666666666666666666666666667",,,Reserva Biológica Estadual do Sassáfras,Benedito Novo,Santa Catarina,Floresta Ombrófila Densa Montana,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 52 50 S,50 21 28.9 W,"-28,880555555555555555555555556","-50,358027777777777777777777778",,,,Jaquirana,Rio Grande do Sul,Estepe Gramíneo-Lenhosa,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,23 46 44.6 S,49 57 18.5 W,"-23,779055555555555555555555556","-49,955138888888888888888888889",,,,Tomazina,Paraná,Floresta Estacional Semidecidual,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 35 09.27 S,51 12 30.30 W,"-27,585908333333333333333333333","-51,208416666666666666666666667",,,Parque Estadual Rio Canoas,Campos Novos,Santa Catarina,Floresta Ombrófila Mista,0
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,26 23 7.4 S,50 52 43.2 W,"-26,385388888888888888888888889","-50,878666666666666666666666667",,,,Porto União,Santa Catarina,Floresta Ombrófila Mista Montana,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 57 32.7 S,50 2 56.7 W,"-28,959083333333333333333333333","-50,049083333333333333333333333",,,,Cambará do Sul,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 22 35.4 S,51 17 21 W,"-25,376500000000000000000000000","-51,289166666666666666666666666",,,,Guarapuava,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,31 29 26.91 S,51 11 12.47 W,"-31,490808333333333333333333333","-51,186797222222222222222222222",,,Parque Nacional da Lagoa do Peixe,Tavares,Rio Grande do Sul,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),0
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 26 37 S,48 23 10.3 W,"-27,443611111111111111111111111","-48,386194444444444444444444444",,Praia Mole,,Florianópolis,Santa Catarina,Floresta Ombrófila Densa Submontana,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 14 17 S,50 00 09 W,"-25,238055555555555555555555555","-50,0025",,,Parque Estadual de Vila Velha,Ponta Grossa,Paraná,Estepe Gramíneo-Lenhosa,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,26 6 10.8 S,49 18 21.8 W,"-26,103","-49,306055555555555555555555556",,,,Agudos do Sul,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,30 19 57.5 S,50 15 54.7 W,"-30,332638888888888888888888889","-50,265194444444444444444444444",,,,Palmares do Sul,Rio Grande do Sul,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 26 37 S,48 23 10.3 W,"-27,443611111111111111111111111","-48,386194444444444444444444444",,Aeroporto Hercílio Luz,,Florianópolis,Santa Catarina,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 13 31 S,51 09 57 W,"-28,225277777777777777777777778","-51,165833333333333333333333333",,No vassoural e em áreas degradadas de floresta.,Estação Ecológica de Aracuri-Esmeralda,Muitos Capões,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 56 14.8 S,51 22 54.6 W,"-24,937444444444444444444444444","-51,381833333333333333333333334",,,,Turvo,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,28 57 32.7 S,50 2 56.7 W,"-28,959083333333333333333333333","-50,049083333333333333333333333",,,Parque Nacional da Serra Geral,Cambará do Sul,Rio Grande do Sul,Estepe Gramíneo-Lenhosa,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,27 26 37 S,48 23 10.3 W,"-27,443611111111111111111111111","-48,386194444444444444444444444",,Açores,,Florianópolis,Santa Catarina,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,29 21 20 S,49 45 19 W,"-29,355555555555555555555555556","-49,755277777777777777777777778",,No interior da unidade e em propriedades no entorno do Parque,Parque Estadual de Itapeva,Torres,Rio Grande do Sul,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,25 41 55.6 S,51 23 14 W,"-25,698777777777777777777777777","-51,387222222222222222222222222",,,,Pinhão,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 24 38.4 S,49 37 30.4 W,"-24,410666666666666666666666667","-49,625111111111111111111111111",,,,Jaguariaíva,Paraná,Floresta Ombrófila Mista,1
Plantae,Coniferophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus taeda,L.,24 32 00 S,50 17 00 W,"-24,533333333333333333333333333","-50,283333333333333333333333333",,,Parque Estadual do Guartelá,Tibagi,Paraná,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,09 35 21.63 S,35 40 12.70 W,"-9,589341666666666666666666666","-35,670194444444444444444444445",,"Praias de Cruz das Almas, Jacarecica do Sul e Guaxuma.",,Maceió,Alagoas,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,07 08 44.20 S,34 48 15.69 W,"-7,1456111111111111111111111111","-34,804358333333333333333333333",,Praias de Cabo Branco e Manaíra.,,João Pessoa,Paraíba,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 13 06 S,37 25 13 W,"-10,218333333333333333333333334","-37,420277777777777777777777778",,Campo Experimental de Nossa Senhora da Glória,,Nossa Senhora da Glória,Sergipe,Áreas de Tensão Ecológica - Savana - Savana Estépica,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,22 55 41 S,42 58 54 W,"-22,928055555555555555555555556","-42,981666666666666666666666667",,Jardim botânico,,Seropédica,Rio de Janeiro,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 46 80 S,37 21 18.35 W,"-10,788888888888888888888888889","-37,355097222222222222222222222",,,Parque Nacional Serra de Itabaiana,Areia Branca,Sergipe,Áreas de Tensão Ecológica - Savana - Floresta Ombrófila,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 53 10.23 S,37 03 25 W,"-10,886175000000000000000000000","-37,056944444444444444444444444",,Parque Governador José Rollemberg Leite.,Área de Proteção Ambiental Morro do Urubu,Aracaju,Sergipe,Floresta Ombrófila Densa,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,07 04 16.89 S,04 50 05.12 W,"-7,0713583333333333333333333334","-4,8347555555555555555555555555",,Praia do Bessa.,,João Pessoa,Paraíba,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,09 38 44.13 S,35 41 59.01 W,"-9,645591666666666666666666666","-35,699725000000000000000000000",,Praia de Jatiúca.,,Maceió,Alagoas,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,12 55 36.72 S,38 18 59.91 W,"-12,926866666666666666666666667","-38,316641666666666666666666667",,Praia do Flamengo.,,Salvador,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 53 01.21 S,37 03 22.80 W,"-10,883669444444444444444444444","-37,056333333333333333333333333",,,Área de Proteção Ambiental Morro do Urubu,Aracaju,Sergipe,Floresta Ombrófila Densa,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,12 34 29.89 S,38 00 33.60 W,"-12,574969444444444444444444445","-38,009333333333333333333333333",,Praia do Forte.,,Mata de São João,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,08 45 30.10 S,35 05 48.90 W,"-8,758361111111111111111111111","-35,096916666666666666666666666",,Praia de Tamandaré.,,Tamandaré,Pernambuco,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 55 00 S,37 06 00 W,"-10,916666666666666666666666667","-37,1",,Campus universitário,,São Cristóvão,Sergipe,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 53 01.21 S,37 03 22.80 W,"-10,883669444444444444444444444","-37,056333333333333333333333333",,,Área de Proteção Ambiental Morro do Urubu,Aracaju,Sergipe,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 56 44.57 S,37 02 58.16 W,"-10,945713888888888888888888889","-37,049488888888888888888888889",,Fundos do shopping RioMar,,Aracaju,Sergipe,Formações Pioneiras - Vegetação com Influência Fluviomarinha (Manguezal e Campo Salino),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,12 06 21.98 S,37 41 36.73 W,"-12,106105555555555555555555556","-37,693536111111111111111111111",,Praia de Baixio.,Área de Proteção Ambiental Litoral Norte do Estado da Bahia,Esplanada,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,10 46 37.04 S,37 08 07.47 W,"-10,776955555555555555555555556","-37,135408333333333333333333333",,Margens do rio Sergipe,,Laranjeiras,Sergipe,Formações Pioneiras - Vegetação com Influência Fluviomarinha (Manguezal e Campo Salino),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,12 34 29.89 S,38 00 33.60 W,"-12,574969444444444444444444445","-38,009333333333333333333333333",,Praia do Forte.,Parque Natural Municipal da Restinga de Praia do Forte,Mata de São João,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,08 45 28.89 S,35 05 51.26 W,"-8,758025","-35,097572222222222222222222222",,Praia de Tamandaré.,,Tamandaré,Pernambuco,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,12 55 36.72 S,38 18 59.91 W,"-12,926866666666666666666666667","-38,316641666666666666666666667",,Praias do Flamengo e Aleluia.,,Salvador,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium dulce,(Roxb.) Benth.,12 06 23.11 S,37 41 37.51 W,"-12,106419444444444444444444444","-37,693752777777777777777777777",,Praia do Baixio.,,Esplanada,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Rosales,Pittosporaceae,Pittosporum,Pittosporum undulatum,Vent.,25 25 40 S,49 16 23 W,"-25,427777777777777777777777778","-49,273055555555555555555555556",,,,Curitiba,Paraná,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Rosales,Pittosporaceae,Pittosporum,Pittosporum undulatum,Vent.,25 25 40 S,49 16 23 W,"-25,427777777777777777777777778","-49,273055555555555555555555556",,,,Curitiba,Paraná,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Rosales,Pittosporaceae,Pittosporum,Pittosporum undulatum,Vent.,28 47 02 S,51 36 36 W,"-28,783888888888888888888888889","-51,61",,,,Nova Prata,Rio Grande do Sul,Floresta Ombrófila Mista Montana,1
